-2.202212550390594825e-01,9.282304817522669671e-01,2.998178973560050031e-01
-2.038434539058626704e-01,9.216902243574358611e-01,3.300529906297894889e-01
-1.868506318124711907e-01,9.158141487812159198e-01,3.554873925801269041e-01
-1.599148155376363956e-01,9.100051465800478301e-01,3.825152088079495916e-01
-1.268307081627394750e-01,9.041862720616117288e-01,4.078739472953169520e-01
-8.511212336930305822e-02,8.992235454298782571e-01,4.291304484653684637e-01
-3.897285242570867891e-02,8.966754253425653909e-01,4.409697249931489593e-01
-7.798497924226335809e-05,8.955879883678155018e-01,4.448844220801987936e-01
3.549583264512860825e-02,8.964440400105843088e-01,4.417330970103224841e-01
7.649847779796137281e-02,8.990859960895041247e-01,4.310363726303605425e-01
1.036669649108290236e-01,9.020838495723183525e-01,4.189246814487825321e-01
1.367677517613631044e-01,9.071106026293496161e-01,3.980514246621411623e-01
1.694610846842871388e-01,9.139007923354525165e-01,3.688743451993604650e-01
1.904725258018817868e-01,9.202884149310649464e-01,3.417447150408028933e-01
2.124882514598295802e-01,9.298825591192591000e-01,3.002784861380545234e-01
2.221590223705047218e-01,9.394347936150559963e-01,2.609743997498963908e-01
2.252970819222669119e-01,9.460559290279944022e-01,2.328506045263566693e-01
2.253954019872444203e-01,9.536295000801185973e-01,1.994685171648687416e-01
2.211301494147047686e-01,9.606598444428913197e-01,1.680301172254254904e-01
2.053255836113301036e-01,9.705400743731840141e-01,1.260689047717997724e-01
1.864802139627775301e-01,9.779530052993715694e-01,9.398430308473830486e-02
1.522389719829723709e-01,9.866823957462994565e-01,5.728128257913422949e-02
1.203876030756723392e-01,9.921387658686477984e-01,3.416861551673951863e-02
8.551700085946943586e-02,9.961997470101228158e-01,1.651988562214829620e-02
4.049613776427166828e-02,9.991731684432956229e-01,3.611410965640175254e-03
2.198528706344351873e-03,9.999972234390095416e-01,-8.482840320520934401e-04
-2.825195048792115970e-02,9.996008128261911763e-01,2.056473826722040286e-04
-7.709886462549425667e-02,9.970189389131793867e-01,-3.000086981687247883e-03
-1.247462438413099312e-01,9.920277550998209959e-01,1.786918462308636352e-02
-1.602371360211302109e-01,9.861975391833404103e-01,4.169501107410312352e-02
-1.822911086779771261e-01,9.812442300323650501e-01,6.268742078874384172e-02
-2.054454683315411756e-01,9.740208111772860056e-01,9.526604293018337000e-02
-2.245093360773889879e-01,9.640092427481575799e-01,1.424139666964368833e-01
-2.356092816367880705e-01,9.545430615050530809e-01,1.825809687211601140e-01
-2.378541746554546921e-01,9.464457226700117021e-01,2.183251832441962248e-01
-2.343466053249392833e-01,9.368117465718136527e-01,2.597410634800454976e-01
