6.331188873335298339e+00,2.091508628766027833e+00,-9.212052650921670249e+00
5.877116134024685579e+00,2.295498924014012676e+00,-1.012497592274159075e+01
5.344569811962037065e+00,2.467281131363519897e+00,-1.089682220520830924e+01
4.464409417276308467e+00,2.675308351962940812e+00,-1.180188749453922448e+01
3.438657989862770936e+00,2.837037140739818497e+00,-1.253076728284200847e+01
2.114532081396569563e+00,2.968193642946977739e+00,-1.313539101293125100e+01
7.240485735127151212e-01,3.034338428403731580e+00,-1.345006018382041013e+01
-4.365465907520256761e-01,3.036255471769152781e+00,-1.349841577327462083e+01
-1.431076125348804906e+00,3.006673285666376927e+00,-1.338446695468953607e+01
-2.645716158170192678e+00,2.925370305239976432e+00,-1.304208152110555652e+01
-3.509644224659724809e+00,2.833216571564515451e+00,-1.264261217337193877e+01
-4.442246342429228001e+00,2.691226598709148821e+00,-1.203082783254418509e+01
-5.387134676388581234e+00,2.481738271040911936e+00,-1.113920608513007515e+01
-5.980712839292134042e+00,2.303585301788710016e+00,-1.035322463568481233e+01
-6.629438169866854302e+00,2.008144174928563341e+00,-9.060604079115254450e+00
-6.935540291973003590e+00,1.755905329777939894e+00,-7.916700464424833328e+00
-7.032910905286341219e+00,1.544898778268305017e+00,-6.968172963666848574e+00
-6.983696440532476402e+00,1.308405259306382851e+00,-5.916367309412965625e+00
-6.806420687378914813e+00,1.103605260961033840e+00,-5.010306618063466111e+00
-6.288005743730538555e+00,8.093184567956968056e-01,-3.700943709437779283e+00
-5.692903926847555418e+00,6.022892920562260555e-01,-2.748952748053331785e+00
-4.626604213174237756e+00,3.605182086502117245e-01,-1.632746965881047396e+00
-3.602802869619312620e+00,2.051265119926802272e-01,-9.249290801959718644e-01
-2.525468362916986287e+00,1.000162604763315949e-01,-4.357113624096032867e-01
-1.156318428477365101e+00,2.355664607001854705e-02,-9.079313433221150587e-02
-5.418465154498731430e-03,1.042648616672378105e-02,-1.537732892435982046e-02
9.606185513377163421e-01,3.508662610490920208e-02,-9.528285335054550997e-02
2.290005165737433401e+00,8.586796071367902572e-02,-3.812832055173298040e-01
3.629770048842183794e+00,2.395842573919055030e-01,-1.030693808673476042e+00
4.629100554490363173e+00,4.085002080735082863e-01,-1.784785949955989270e+00
5.250061042561271485e+00,5.550869399650441016e-01,-2.438396024418397534e+00
5.912383115595113203e+00,7.696029489125727485e-01,-3.390377447838648362e+00
6.470592447222514920e+00,1.055728045219304745e+00,-4.659126965054845471e+00
6.747467757517569886e+00,1.321988362844367604e+00,-5.839297419467807337e+00
6.807708893256212868e+00,1.570278401092300768e+00,-6.909239739673500580e+00
6.652523512921140636e+00,1.860551861477091284e+00,-8.183194937668062607e+00
